	age	workclass	education	education_num	marital_status	occupation	relationship	race	sex	capital_gain	capital_loss	hours_per_week	native_country	income
19	70	 Local-gov	 Masters	7	 Never-married	 Prof-specialty	 Unmarried	 Black	 Female	29716	2641	58	 France	 >50K
20	40	 Self-emp-not-inc	 Bachelors	14	 Married-civ-spouse	 Machine-op-inspct	 Own-child	 Asian-Pac-Islander	 Male	69336	3299	24	 Holand-Netherlands	 >50K
21	66	 Self-emp-not-inc	 Masters	5	 Never-married	 Prof-specialty	 Other-relative	 Black	 Male	34988	2958	50	 Haiti	 >50K
22	71	 Private	 HS-grad	9	 Married-spouse-absent	 Protective-serv	 Own-child	 Black	 Male	51292	2062	30	 India	 >50K
23	70	 Self-emp-inc	 Masters	12	 Married-civ-spouse	 Priv-house-serv	 Unmarried	 Black	 Female	46508	3390	47	 Guatemala	 >50K
24	75	 Private	 Prof-school	8	 Married-civ-spouse	 Protective-serv	 Unmarried	 Black	 Male	27979	3113	49	 Greece	 >50K
25	31	 Self-emp-inc	 12th	11	 Never-married	 Machine-op-inspct	 Not-in-family	 Black	 Female	41076	1503	38	 Peru	 >50K
26	43	 Private	 Assoc-acdm	14	 Married-spouse-absent	 Farming-fishing	 Own-child	 Asian-Pac-Islander	 Female	53940	3395	55	 India	 >50K
27	70	 Self-emp-inc	 Bachelors	11	 Never-married	 Protective-serv	 Own-child	 Asian-Pac-Islander	 Male	43271	2898	29	 Greece	 >50K
28	62	 Self-emp-inc	 Bachelors	14	 Married-spouse-absent	 Priv-house-serv	 Unmarried	 Asian-Pac-Islander	 Male	39958	2697	57	 Greece	 >50K
29	56	 Self-emp-inc	 9th	11	 Married-AF-spouse	 Priv-house-serv	 Own-child	 Asian-Pac-Islander	 Female	78691	1954	23	 Outlying-US(Guam-USVI-etc)	 >50K
30	46	 Self-emp-inc	 9th	12	 Married-civ-spouse	 Handlers-cleaners	 Other-relative	 Black	 Female	51213	2441	23	 Peru	 >50K
31	67	 Self-emp-not-inc	 Masters	10	 Never-married	 Prof-specialty	 Own-child	 Asian-Pac-Islander	 Male	41544	3437	42	 Greece	 >50K
32	64	 Private	 Doctorate	8	 Married-civ-spouse	 Prof-specialty	 Not-in-family	 Black	 Male	74118	1537	18	 Jamaica	 >50K
33	63	 Private	 HS-grad	4	 Married-spouse-absent	 Machine-op-inspct	 Other-relative	 Other	 Female	36369	2886	59	 Italy	 <=50K
34	66	 Self-emp-inc	 Doctorate	9	 Never-married	 Priv-house-serv	 Unmarried	 Black	 Female	27970	1814	58	 England	 >50K
35	69	 Self-emp-inc	 Masters	12	 Married-spouse-absent	 Other-service	 Own-child	 Black	 Male	36096	2940	36	 Dominican-Republic	 >50K
36	61	 Self-emp-not-inc	 Masters	5	 Married-civ-spouse	 Machine-op-inspct	 Other-relative	 Black	 Male	59182	2857	44	 Jamaica	 <=50K
37	35	 Self-emp-not-inc	 1st-4th	6	 Never-married	 Machine-op-inspct	 Not-in-family	 Black	 Male	51340	1999	66	 Philippines	 >50K
38	71	 Private	 Bachelors	9	 Married-spouse-absent	 Prof-specialty	 Own-child	 Black	 Female	52941	2474	46	 Hong	 >50K
39	33	 Self-emp-not-inc	 1st-4th	9	 Married-spouse-absent	 Exec-managerial	 Not-in-family	 Other	 Female	66375	2100	33	 Poland	 >50K
40	64	 Self-emp-not-inc	 Doctorate	4	 Married-AF-spouse	 Priv-house-serv	 Not-in-family	 Other	 Male	74257	1173	39	 Nicaragua	 <=50K
41	73	 Local-gov	 Preschool	7	 Married-civ-spouse	 Prof-specialty	 Unmarried	 Black	 Male	58229	2705	57	 India	 <=50K
42	49	 Self-emp-inc	 Assoc-acdm	11	 Married-spouse-absent	 Farming-fishing	 Own-child	 Other	 Male	31182	1087	43	 Holand-Netherlands	 <=50K
43	26	 Self-emp-not-inc	 11th	10	 Separated	 Handlers-cleaners	 Not-in-family	 Other	 Female	58688	1308	51	 Poland	 >50K
44	56	 Private	 Bachelors	12	 Married-spouse-absent	 Handlers-cleaners	 Own-child	 Black	 Female	67902	3032	37	 Hungary	 <=50K
45	60	 Self-emp-inc	 Doctorate	4	 Married-spouse-absent	 Other-service	 Other-relative	 Black	 Male	57123	2557	42	 Ireland	 <=50K
46	33	 Self-emp-inc	 5th-6th	14	 Separated	 Handlers-cleaners	 Own-child	 Asian-Pac-Islander	 Female	42419	2146	59	 Hong	 >50K
47	58	 Self-emp-not-inc	 Doctorate	6	 Never-married	 Handlers-cleaners	 Own-child	 Black	 Female	43652	3494	71	 Guatemala	 >50K
48	67	 Private	 Bachelors	4	 Married-civ-spouse	 Other-service	 Not-in-family	 Black	 Female	64223	1157	42	 Peru	 <=50K
49	52	 Self-emp-inc	 Assoc-acdm	4	 Married-spouse-absent	 Machine-op-inspct	 Other-relative	 Other	 Male	48438	1380	58	 Peru	 <=50K
50	67	 Self-emp-inc	 Doctorate	4	 Married-civ-spouse	 Other-service	 Own-child	 Black	 Male	33984	2575	80	 Jamaica	 <=50K
51	57	 Self-emp-inc	 Assoc-acdm	11	 Married-spouse-absent	 Prof-specialty	 Other-relative	 Black	 Female	56731	1254	20	 Italy	 >50K
52	57	 Self-emp-inc	 Assoc-acdm	5	 Married-spouse-absent	 Farming-fishing	 Own-child	 Black	 Female	31336	2596	75	 Haiti	 <=50K
53	53	 State-gov	 5th-6th	9	 Separated	 Prof-specialty	 Not-in-family	 Asian-Pac-Islander	 Female	59712	2382	50	 Italy	 >50K
54	65	 Self-emp-not-inc	 Bachelors	5	 Married-spouse-absent	 Priv-house-serv	 Own-child	 Black	 Male	49102	2048	47	 Hong	 <=50K
55	59	 Self-emp-inc	 Bachelors	14	 Married-spouse-absent	 Other-service	 Own-child	 Asian-Pac-Islander	 Male	59066	2601	39	 Haiti	 >50K
56	63	 Self-emp-inc	 Assoc-voc	8	 Never-married	 Sales	 Other-relative	 Black	 Female	60934	2282	26	 Iran	 >50K
57	54	 Self-emp-not-inc	 7th-8th	5	 Separated	 Priv-house-serv	 Own-child	 Black	 Male	30329	1705	60	 Ireland	 <=50K
58	43	 Self-emp-inc	 Assoc-acdm	11	 Married-civ-spouse	 Priv-house-serv	 Not-in-family	 Black	 Male	75901	2239	29	 Puerto-Rico	 >50K
59	59	 Self-emp-inc	 Assoc-acdm	4	 Never-married	 Machine-op-inspct	 Own-child	 Other	 Female	27871	1924	73	 Honduras	 <=50K
60	53	 Self-emp-not-inc	 7th-8th	6	 Never-married	 Other-service	 Not-in-family	 Black	 Male	60369	1469	40	 Jamaica	 >50K
61	68	 Private	 HS-grad	4	 Separated	 Other-service	 Own-child	 Black	 Female	23525	1865	76	 Haiti	 >50K
62	56	 Self-emp-not-inc	 Bachelors	11	 Separated	 Priv-house-serv	 Unmarried	 Asian-Pac-Islander	 Male	31803	3292	61	 Holand-Netherlands	 >50K
63	65	 Self-emp-inc	 Bachelors	10	 Married-AF-spouse	 Handlers-cleaners	 Own-child	 Black	 Male	69224	2409	50	 India	 >50K
64	74	 Self-emp-inc	 Masters	2	 Never-married	 Prof-specialty	 Other-relative	 Other	 Male	24805	2463	62	 Germany	 <=50K
65	58	 Self-emp-not-inc	 5th-6th	6	 Married-spouse-absent	 Priv-house-serv	 Not-in-family	 Other	 Female	63937	1107	23	 India	 >50K
66	61	 Self-emp-inc	 HS-grad	13	 Married-civ-spouse	 Handlers-cleaners	 Unmarried	 Asian-Pac-Islander	 Male	33896	3243	75	 France	 <=50K
67	61	 Self-emp-inc	 Assoc-acdm	9	 Never-married	 Priv-house-serv	 Other-relative	 Black	 Male	40831	2521	29	 Guatemala	 >50K
68	80	 Private	 Preschool	8	 Married-civ-spouse	 Priv-house-serv	 Unmarried	 Black	 Male	36649	2599	67	 El-Salvador	 <=50K
69	35	 Self-emp-inc	 7th-8th	14	 Separated	 Handlers-cleaners	 Own-child	 Black	 Male	52441	2209	52	 Germany	 >50K
70	53	 Private	 5th-6th	13	 Married-spouse-absent	 Priv-house-serv	 Other-relative	 Black	 Female	53545	1304	30	 India	 <=50K
71	65	 Private	 Masters	9	 Married-spouse-absent	 Handlers-cleaners	 Unmarried	 Asian-Pac-Islander	 Female	27544	3466	65	 Hong	 >50K
72	63	 Private	 7th-8th	8	 Married-spouse-absent	 Other-service	 Own-child	 Other	 Female	38830	500	65	 Hong	 <=50K
73	71	 Private	 Doctorate	9	 Never-married	 Prof-specialty	 Unmarried	 Asian-Pac-Islander	 Male	29591	3053	71	 El-Salvador	 <=50K
74	47	 Self-emp-not-inc	 Doctorate	13	 Married-spouse-absent	 Machine-op-inspct	 Own-child	 Asian-Pac-Islander	 Female	42791	3544	41	 Italy	 >50K
75	56	 Self-emp-inc	 Assoc-acdm	5	 Never-married	 Prof-specialty	 Not-in-family	 Other	 Female	40501	1664	40	 Laos	 >50K
76	29	 Self-emp-not-inc	 5th-6th	11	 Married-civ-spouse	 Handlers-cleaners	 Not-in-family	 Black	 Female	81645	1531	19	 Poland	 >50K
77	67	 Private	 HS-grad	5	 Married-AF-spouse	 Machine-op-inspct	 Own-child	 Black	 Male	62786	2443	58	 Mexico	 <=50K
78	67	 Self-emp-inc	 HS-grad	9	 Married-civ-spouse	 Prof-specialty	 Other-relative	 Black	 Male	58559	2468	18	 Honduras	 <=50K
79	69	 Self-emp-not-inc	 HS-grad	8	 Never-married	 Prof-specialty	 Own-child	 Black	 Female	21682	2768	78	 El-Salvador	 >50K
80	75	 Self-emp-inc	 Bachelors	11	 Married-civ-spouse	 Prof-specialty	 Own-child	 Black	 Male	40927	1711	49	 Holand-Netherlands	 >50K
81	43	 Self-emp-not-inc	 5th-6th	8	 Never-married	 Other-service	 Other-relative	 Black	 Male	46738	2026	56	 Holand-Netherlands	 >50K
82	30	 Self-emp-inc	 12th	12	 Married-civ-spouse	 Exec-managerial	 Not-in-family	 Black	 Female	85427	1084	19	 Taiwan	 >50K
83	28	 Self-emp-not-inc	 5th-6th	9	 Married-spouse-absent	 Handlers-cleaners	 Other-relative	 Asian-Pac-Islander	 Female	70573	2543	38	 South	 >50K
84	30	 Self-emp-inc	 1st-4th	12	 Never-married	 Exec-managerial	 Own-child	 Black	 Female	41169	1447	77	 Italy	 <=50K
85	62	 Self-emp-not-inc	 Assoc-voc	10	 Separated	 Priv-house-serv	 Own-child	 Black	 Male	26154	1799	54	 El-Salvador	 >50K
86	32	 Self-emp-not-inc	 Assoc-acdm	5	 Never-married	 Other-service	 Other-relative	 Black	 Female	55318	2444	68	 Philippines	 <=50K
87	34	 Self-emp-not-inc	 7th-8th	8	 Married-spouse-absent	 Machine-op-inspct	 Not-in-family	 Black	 Male	52970	1895	30	 Philippines	 >50K
88	28	 Self-emp-inc	 11th	14	 Never-married	 Handlers-cleaners	 Other-relative	 Asian-Pac-Islander	 Female	68176	1406	35	 Peru	 >50K
89	67	 Private	 Masters	9	 Never-married	 Other-service	 Unmarried	 Asian-Pac-Islander	 Male	24489	3251	65	 El-Salvador	 >50K
90	39	 Private	 1st-4th	4	 Married-spouse-absent	 Handlers-cleaners	 Not-in-family	 Other	 Male	47735	794	53	 Puerto-Rico	 <=50K
91	28	 Self-emp-not-inc	 1st-4th	11	 Married-spouse-absent	 Handlers-cleaners	 Not-in-family	 Black	 Female	75901	1974	32	 Puerto-Rico	 >50K
92	38	 Self-emp-inc	 1st-4th	9	 Married-spouse-absent	 Machine-op-inspct	 Other-relative	 Black	 Female	73271	1614	41	 Puerto-Rico	 <=50K
93	58	 Private	 HS-grad	13	 Married-civ-spouse	 Handlers-cleaners	 Unmarried	 Asian-Pac-Islander	 Female	59561	3465	74	 Honduras	 <=50K
94	62	 Self-emp-inc	 Bachelors	5	 Never-married	 Priv-house-serv	 Other-relative	 Black	 Male	32596	3363	64	 Hong	 <=50K
95	52	 Self-emp-inc	 Bachelors	13	 Married-spouse-absent	 Machine-op-inspct	 Unmarried	 Asian-Pac-Islander	 Male	65902	3500	55	 India	 >50K
96	63	 Self-emp-inc	 Assoc-acdm	8	 Never-married	 Prof-specialty	 Not-in-family	 Black	 Male	37425	1865	31	 Haiti	 <=50K
97	62	 Self-emp-not-inc	 Doctorate	3	 Married-spouse-absent	 Prof-specialty	 Own-child	 Black	 Male	21932	1912	69	 Nicaragua	 <=50K
98	73	 Private	 HS-grad	10	 Married-AF-spouse	 Machine-op-inspct	 Unmarried	 Black	 Male	41183	1495	65	 Germany	 >50K
99	66	 Self-emp-inc	 Masters	5	 Married-civ-spouse	 Handlers-cleaners	 Own-child	 Black	 Male	35250	2767	71	 India	 <=50K
100	68	 Private	 9th	8	 Married-civ-spouse	 Priv-house-serv	 Other-relative	 Black	 Male	62885	640	33	 Hong	 >50K
101	42	 Self-emp-inc	 7th-8th	12	 Never-married	 Handlers-cleaners	 Other-relative	 Black	 Female	33141	1809	55	 Hungary	 >50K
102	54	 Self-emp-inc	 7th-8th	9	 Married-civ-spouse	 Machine-op-inspct	 Not-in-family	 Black	 Male	72580	2017	31	 Laos	 >50K
103	49	 Private	 Assoc-voc	4	 Married-civ-spouse	 Farming-fishing	 Other-relative	 Other	 Male	50907	1313	43	 Peru	 <=50K
104	71	 Self-emp-inc	 Masters	12	 Married-spouse-absent	 Machine-op-inspct	 Unmarried	 Asian-Pac-Islander	 Male	31783	3639	61	 Dominican-Republic	 >50K
105	71	 Local-gov	 Masters	9	 Married-spouse-absent	 Handlers-cleaners	 Unmarried	 Black	 Female	43458	3199	72	 Greece	 <=50K
106	58	 Self-emp-not-inc	 Bachelors	2	 Married-spouse-absent	 Priv-house-serv	 Other-relative	 Other	 Male	62702	1362	45	 Japan	 <=50K
107	45	 Private	 1st-4th	8	 Never-married	 Handlers-cleaners	 Not-in-family	 Other	 Female	41827	842	53	 Italy	 <=50K
108	57	 Self-emp-inc	 HS-grad	13	 Married-civ-spouse	 Priv-house-serv	 Own-child	 Asian-Pac-Islander	 Male	60037	3325	51	 India	 >50K
109	52	 Self-emp-not-inc	 9th	6	 Never-married	 Prof-specialty	 Not-in-family	 Black	 Male	51030	3423	49	 Iran	 >50K
110	45	 Self-emp-inc	 9th	12	 Married-spouse-absent	 Other-service	 Own-child	 Black	 Female	43069	1184	33	 Japan	 >50K
111	46	 Private	 9th	7	 Married-AF-spouse	 Machine-op-inspct	 Not-in-family	 Other	 Female	73792	1503	16	 Portugal	 <=50K
112	33	 Self-emp-inc	 9th	12	 Married-spouse-absent	 Machine-op-inspct	 Own-child	 Asian-Pac-Islander	 Female	40799	2403	69	 Japan	 <=50K
113	41	 Private	 5th-6th	14	 Married-civ-spouse	 Exec-managerial	 Unmarried	 Black	 Female	61085	1605	52	 Mexico	 <=50K
114	62	 Self-emp-inc	 Masters	10	 Never-married	 Priv-house-serv	 Own-child	 Black	 Male	31797	3435	60	 Holand-Netherlands	 >50K
115	73	 Private	 Bachelors	4	 Married-civ-spouse	 Priv-house-serv	 Own-child	 Black	 Male	52648	1838	65	 Ireland	 <=50K
116	56	 Private	 Bachelors	10	 Married-AF-spouse	 Other-service	 Unmarried	 Black	 Female	70805	2302	52	 Laos	 <=50K
117	30	 Self-emp-not-inc	 1st-4th	12	 Married-spouse-absent	 Other-service	 Other-relative	 Black	 Female	55800	1142	43	 Outlying-US(Guam-USVI-etc)	 <=50K
118	33	 Self-emp-inc	 12th	12	 Married-spouse-absent	 Handlers-cleaners	 Not-in-family	 Black	 Female	71872	1892	23	 Peru	 >50K
119	54	 Self-emp-not-inc	 Assoc-voc	3	 Married-spouse-absent	 Priv-house-serv	 Other-relative	 Other	 Male	39244	1036	45	 Peru	 <=50K
120	56	 Self-emp-inc	 Assoc-voc	7	 Married-civ-spouse	 Protective-serv	 Other-relative	 Black	 Female	65138	569	31	 Peru	 <=50K
121	66	 Private	 Masters	7	 Married-AF-spouse	 Handlers-cleaners	 Unmarried	 Black	 Male	48461	2443	69	 Iran	 <=50K
122	61	 Self-emp-inc	 Masters	7	 Married-civ-spouse	 Machine-op-inspct	 Unmarried	 Asian-Pac-Islander	 Male	36266	3086	83	 Iran	 <=50K
123	43	 Self-emp-inc	 Assoc-acdm	6	 Never-married	 Other-service	 Other-relative	 Black	 Female	50393	2635	31	 Outlying-US(Guam-USVI-etc)	 <=50K
124	38	 Private	 7th-8th	14	 Never-married	 Farming-fishing	 Own-child	 Black	 Male	43368	1657	44	 Holand-Netherlands	 >50K
125	51	 Self-emp-inc	 Assoc-voc	11	 Never-married	 Machine-op-inspct	 Unmarried	 Black	 Male	27908	2812	85	 England	 >50K
126	41	 Self-emp-not-inc	 Assoc-acdm	8	 Married-spouse-absent	 Handlers-cleaners	 Own-child	 Black	 Male	56458	2464	56	 Philippines	 <=50K
127	63	 Private	 Preschool	5	 Never-married	 Handlers-cleaners	 Own-child	 Other	 Male	22964	3146	79	 Hungary	 <=50K
128	49	 Private	 9th	4	 Never-married	 Machine-op-inspct	 Other-relative	 Other	 Female	41708	1287	45	 Nicaragua	 <=50K
129	40	 Private	 9th	7	 Married-civ-spouse	 Exec-managerial	 Other-relative	 Other	 Male	70945	1168	44	 Peru	 <=50K
130	60	 Self-emp-not-inc	 7th-8th	4	 Married-spouse-absent	 Priv-house-serv	 Not-in-family	 Other	 Male	52811	1288	38	 Japan	 <=50K
131	51	 Self-emp-inc	 1st-4th	11	 Married-spouse-absent	 Handlers-cleaners	 Other-relative	 Black	 Female	34574	1319	34	 Italy	 <=50K
132	45	 Self-emp-not-inc	 9th	5	 Married-civ-spouse	 Machine-op-inspct	 Not-in-family	 Other	 Female	66241	672	31	 Poland	 <=50K
133	31	 Self-emp-inc	 5th-6th	11	 Married-spouse-absent	 Machine-op-inspct	 Other-relative	 Asian-Pac-Islander	 Female	61195	2261	48	 Philippines	 >50K
134	61	 Local-gov	 Bachelors	9	 Married-spouse-absent	 Machine-op-inspct	 Unmarried	 Black	 Female	32987	2447	64	 Iran	 <=50K
135	52	 Private	 Assoc-voc	8	 Never-married	 Farming-fishing	 Own-child	 Other	 Female	32141	2240	74	 Haiti	 <=50K
136	76	 Self-emp-inc	 HS-grad	11	 Married-spouse-absent	 Prof-specialty	 Own-child	 Black	 Male	41850	2803	38	 El-Salvador	 >50K
137	42	 Self-emp-not-inc	 Assoc-acdm	9	 Married-spouse-absent	 Exec-managerial	 Own-child	 Black	 Female	61716	2625	67	 India	 >50K
138	64	 Self-emp-inc	 Doctorate	5	 Married-spouse-absent	 Other-service	 Other-relative	 Black	 Male	55432	2141	44	 India	 <=50K
139	41	 Self-emp-not-inc	 5th-6th	9	 Never-married	 Other-service	 Other-relative	 Black	 Female	44791	1540	39	 Mexico	 >50K
140	51	 Self-emp-inc	 7th-8th	11	 Married-spouse-absent	 Priv-house-serv	 Not-in-family	 Black	 Female	32805	1420	29	 Nicaragua	 >50K
141	47	 Self-emp-not-inc	 1st-4th	10	 Never-married	 Prof-specialty	 Other-relative	 Black	 Female	64325	1786	33	 Hungary	 >50K
142	77	 Local-gov	 Doctorate	7	 Married-spouse-absent	 Prof-specialty	 Unmarried	 Black	 Female	27635	2211	62	 England	 >50K
143	69	 Private	 Prof-school	4	 Married-spouse-absent	 Other-service	 Unmarried	 Black	 Male	22898	3214	76	 Germany	 <=50K
144	42	 Self-emp-inc	 9th	11	 Married-spouse-absent	 Farming-fishing	 Own-child	 Black	 Male	43474	1778	43	 Hungary	 <=50K
145	52	 Self-emp-not-inc	 HS-grad	6	 Married-spouse-absent	 Farming-fishing	 Own-child	 Black	 Female	47515	2964	73	 Honduras	 <=50K
146	79	 Private	 Masters	5	 Married-spouse-absent	 Prof-specialty	 Other-relative	 Other	 Male	43344	2553	39	 Guatemala	 >50K
147	68	 Self-emp-inc	 Doctorate	8	 Married-civ-spouse	 Machine-op-inspct	 Other-relative	 Black	 Male	47691	1601	35	 Italy	 <=50K
148	42	 Self-emp-inc	 Assoc-voc	4	 Married-spouse-absent	 Priv-house-serv	 Other-relative	 Black	 Female	50533	1285	34	 Poland	 <=50K
149	34	 Self-emp-inc	 5th-6th	11	 Never-married	 Machine-op-inspct	 Not-in-family	 Black	 Female	60055	2317	37	 Nicaragua	 >50K
150	72	 Self-emp-inc	 HS-grad	13	 Never-married	 Other-service	 Unmarried	 Asian-Pac-Islander	 Male	33001	3836	56	 Ecuador	 >50K
151	45	 Self-emp-not-inc	 Assoc-voc	12	 Married-spouse-absent	 Farming-fishing	 Unmarried	 Asian-Pac-Islander	 Male	39588	3243	75	 Hong	 <=50K
152	44	 Self-emp-inc	 5th-6th	13	 Married-spouse-absent	 Handlers-cleaners	 Not-in-family	 Black	 Female	75594	1399	24	 Jamaica	 >50K
153	57	 Private	 7th-8th	6	 Never-married	 Machine-op-inspct	 Not-in-family	 Other	 Male	43581	1366	42	 Hungary	 <=50K
154	61	 Private	 HS-grad	5	 Married-civ-spouse	 Other-service	 Other-relative	 Other	 Female	39634	2064	49	 Mexico	 <=50K
155	64	 Self-emp-inc	 7th-8th	9	 Married-spouse-absent	 Prof-specialty	 Unmarried	 Asian-Pac-Islander	 Male	45872	1412	43	 Honduras	 <=50K
156	61	 Private	 Assoc-voc	9	 Married-AF-spouse	 Other-service	 Own-child	 Black	 Female	61801	1416	38	 Jamaica	 <=50K
157	55	 Self-emp-inc	 Doctorate	12	 Married-spouse-absent	 Other-service	 Other-relative	 Black	 Male	65586	2916	23	 Holand-Netherlands	 >50K
158	66	 Self-emp-not-inc	 HS-grad	6	 Married-spouse-absent	 Priv-house-serv	 Unmarried	 Black	 Male	25141	2148	77	 Honduras	 <=50K
159	63	 Self-emp-inc	 Masters	9	 Married-civ-spouse	 Priv-house-serv	 Own-child	 Black	 Male	41223	2439	69	 Hong	 <=50K
160	68	 Self-emp-inc	 Bachelors	9	 Married-spouse-absent	 Other-service	 Other-relative	 Black	 Male	55022	3348	61	 India	 >50K
161	55	 Self-emp-not-inc	 9th	6	 Married-spouse-absent	 Machine-op-inspct	 Own-child	 Black	 Female	30595	1603	72	 India	 <=50K
162	54	 Private	 Doctorate	10	 Married-AF-spouse	 Farming-fishing	 Unmarried	 Other	 Male	62906	2135	49	 Hungary	 <=50K
163	29	 Self-emp-inc	 12th	13	 Never-married	 Handlers-cleaners	 Other-relative	 Black	 Female	65487	1620	44	 Peru	 >50K
164	63	 Private	 Assoc-voc	7	 Married-civ-spouse	 Other-service	 Not-in-family	 Black	 Male	68189	2541	34	 Outlying-US(Guam-USVI-etc)	 >50K
165	51	 Private	 Bachelors	8	 Never-married	 Machine-op-inspct	 Own-child	 Other	 Male	21794	2599	66	 Honduras	 >50K
166	59	 Private	 Masters	6	 Married-spouse-absent	 Exec-managerial	 Own-child	 Black	 Male	22832	3080	81	 Honduras	 <=50K
167	61	 Self-emp-inc	 Assoc-voc	7	 Married-spouse-absent	 Farming-fishing	 Unmarried	 Black	 Female	38949	2562	74	 Hong	 <=50K
168	55	 Private	 Assoc-acdm	7	 Never-married	 Farming-fishing	 Unmarried	 Black	 Female	21972	1963	86	 Iran	 <=50K
169	70	 Self-emp-inc	 Preschool	3	 Married-civ-spouse	 Other-service	 Other-relative	 Other	 Male	51604	3071	59	 India	 <=50K
170	70	 Self-emp-inc	 Doctorate	9	 Married-spouse-absent	 Machine-op-inspct	 Unmarried	 Black	 Male	38956	2864	50	 El-Salvador	 >50K
171	34	 Self-emp-inc	 1st-4th	11	 Married-civ-spouse	 Handlers-cleaners	 Other-relative	 Black	 Female	74503	2315	33	 Portugal	 <=50K
172	74	 Private	 Masters	5	 Married-civ-spouse	 Priv-house-serv	 Unmarried	 Asian-Pac-Islander	 Male	29203	3016	77	 Honduras	 <=50K
173	73	 Self-emp-not-inc	 HS-grad	11	 Married-spouse-absent	 Prof-specialty	 Other-relative	 Asian-Pac-Islander	 Male	56267	2551	21	 Guatemala	 >50K
174	33	 Self-emp-inc	 1st-4th	11	 Married-spouse-absent	 Machine-op-inspct	 Not-in-family	 Other	 Male	71830	1595	31	 Puerto-Rico	 >50K
175	51	 Self-emp-inc	 9th	5	 Married-spouse-absent	 Other-service	 Other-relative	 Asian-Pac-Islander	 Female	69160	3017	49	 Philippines	 >50K
176	34	 Self-emp-inc	 12th	9	 Married-spouse-absent	 Exec-managerial	 Not-in-family	 Black	 Female	82620	1293	28	 Portugal	 >50K
177	68	 Private	 Assoc-voc	10	 Married-spouse-absent	 Prof-specialty	 Other-relative	 Black	 Male	40108	1182	47	 Iran	 >50K
178	58	 Self-emp-not-inc	 Bachelors	4	 Married-spouse-absent	 Protective-serv	 Not-in-family	 Black	 Male	46394	2759	41	 Outlying-US(Guam-USVI-etc)	 <=50K
179	66	 Self-emp-inc	 Bachelors	7	 Married-civ-spouse	 Prof-specialty	 Other-relative	 Black	 Male	80207	2303	25	 Ireland	 >50K
